sample_id,category,difficulty,macro_family,correct_baseline,target_letter,prob_original_target,prob_original_correct,baseline_above_chance,feature_source,n_positive_available,minimal_sufficient_k,minimal_necessary_k,auc_sufficiency,auc_necessity
q16_1100505,Sound Texture,Medium,percettiva,True,A,0.5724807789401746,0.5724807789401746,True,UC_audio,7,1.0,6.0,0.6295203511173469,0.4589561735601324
q16_1100505,Sound Texture,Medium,percettiva,True,A,0.5724807789401746,0.5724807789401746,True,UC_text,10,7.0,3.0,0.39836233164698387,1.0199358406832149
q170_1103980,Harmony,High,analitica,True,A,0.6327804714672414,0.6327804714672414,True,MI,17,1.0,4.0,0.1570518040301943,0.5617931928747502
q170_1103980,Harmony,High,analitica,True,A,0.6327804714672414,0.6327804714672414,True,MI_balanced,17,,2.0,0.22346464891846032,0.6018391273663017
q170_1103980,Harmony,High,analitica,True,A,0.6327804714672414,0.6327804714672414,True,UC_audio,11,1.0,,0.9191896314121937,-0.023712654860932065
q170_1103980,Harmony,High,analitica,True,A,0.6327804714672414,0.6327804714672414,True,UC_text,9,7.0,1.0,0.4941047406820928,0.7705856591141949
q171_1103980,Harmony,High,analitica,True,A,0.5336204551738374,0.5336204551738374,True,MI,18,1.0,,-0.10284286148909808,-0.23217586268390508
q171_1103980,Harmony,High,analitica,True,A,0.5336204551738374,0.5336204551738374,True,MI_balanced,18,8.0,,0.395914504488624,-0.10479330336335643
q171_1103980,Harmony,High,analitica,True,A,0.5336204551738374,0.5336204551738374,True,UC_audio,8,1.0,,1.2667184781325862,-0.06599508771529418
q171_1103980,Harmony,High,analitica,True,A,0.5336204551738374,0.5336204551738374,True,UC_text,9,3.0,5.0,0.5097026281653169,0.5243046814678148
q172_1103980,Instrumentation,Low,percettiva,True,A,0.5337436376438135,0.5337436376438135,True,MI,8,2.0,3.0,1.87975323504663,0.6109542291017935
q172_1103980,Instrumentation,Low,percettiva,True,A,0.5337436376438135,0.5337436376438135,True,MI_balanced,8,1.0,2.0,1.9768631389215634,0.703024231109902
q172_1103980,Instrumentation,Low,percettiva,True,A,0.5337436376438135,0.5337436376438135,True,UC_audio,11,6.0,,0.6716211032416416,-0.03607920824382459
q172_1103980,Instrumentation,Low,percettiva,True,A,0.5337436376438135,0.5337436376438135,True,UC_text,7,1.0,3.0,1.654118604437403,0.5348268863132184
q173_121123,Melody,High,analitica,False,C,0.402526530401346,0.19014006955248508,True,MI,12,1.0,2.0,0.5559075354086909,0.9736906141355424
q173_121123,Melody,High,analitica,False,C,0.402526530401346,0.19014006955248508,True,MI_balanced,12,3.0,1.0,0.45845999501712603,0.8912096026727673
q173_121123,Melody,High,analitica,False,C,0.402526530401346,0.19014006955248508,True,UC_audio,5,1.0,,0.6734561028657292,-0.1421642204155544
q173_121123,Melody,High,analitica,False,C,0.402526530401346,0.19014006955248508,True,UC_text,7,1.0,1.0,0.874154092078246,0.030197591527097462
q174_121123,Metre and Rhythm,Medium,percettiva,True,A,0.589671771491566,0.589671771491566,True,MI,19,1.0,,0.578231655628155,0.16853266343467585
q174_121123,Metre and Rhythm,Medium,percettiva,True,A,0.589671771491566,0.589671771491566,True,MI_balanced,19,1.0,,0.6113119302294167,0.2577901227274292
q174_121123,Metre and Rhythm,Medium,percettiva,True,A,0.589671771491566,0.589671771491566,True,UC_audio,5,1.0,,1.0147076735987364,0.0013363780651933332
q174_121123,Metre and Rhythm,Medium,percettiva,True,A,0.589671771491566,0.589671771491566,True,UC_text,7,1.0,2.0,1.095882152167534,0.3558045533065364
q175_121123,Metre and Rhythm,High,percettiva,False,D,0.6282512174712235,0.17999698743875997,True,MI,10,,,-0.44048088667959695,0.2062207396099038
q175_121123,Metre and Rhythm,High,percettiva,False,D,0.6282512174712235,0.17999698743875997,True,MI_balanced,10,,,-0.4702118638498985,0.1863287564225826
q175_121123,Metre and Rhythm,High,percettiva,False,D,0.6282512174712235,0.17999698743875997,True,UC_audio,4,1.0,,1.003134061350595,-0.022193333356027148
q175_121123,Metre and Rhythm,High,percettiva,False,D,0.6282512174712235,0.17999698743875997,True,UC_text,5,3.0,1.0,0.6113946526695869,1.3046584247034596
q176_1076450,Metre and Rhythm,Medium,percettiva,False,C,0.6522162638317343,0.02231761328058707,True,MI,17,1.0,13.0,0.28576887816785396,0.26092036625232023
q176_1076450,Metre and Rhythm,Medium,percettiva,False,C,0.6522162638317343,0.02231761328058707,True,MI_balanced,17,4.0,4.0,0.4907124840543263,0.6797716947497249
q176_1076450,Metre and Rhythm,Medium,percettiva,False,C,0.6522162638317343,0.02231761328058707,True,UC_audio,3,1.0,,0.8707419683647396,-0.01092078675317892
q176_1076450,Metre and Rhythm,Medium,percettiva,False,C,0.6522162638317343,0.02231761328058707,True,UC_text,9,1.0,7.0,0.9170156564736813,0.242310432066288
q177_1076450,Instrumentation,Medium,percettiva,False,C,0.5418889370629976,0.32867225448779763,True,MI,8,,,-0.5304033004184385,-0.5641063464472101
q177_1076450,Instrumentation,Medium,percettiva,False,C,0.5418889370629976,0.32867225448779763,True,MI_balanced,8,,,-0.5427131465423718,-0.5595323149342865
q177_1076450,Instrumentation,Medium,percettiva,False,C,0.5418889370629976,0.32867225448779763,True,UC_audio,2,1.0,,1.3840320277122617,-0.1433688676152101
q177_1076450,Instrumentation,Medium,percettiva,False,C,0.5418889370629976,0.32867225448779763,True,UC_text,8,7.0,2.0,-0.027866814072360167,1.2514849893345223
q178_1076450,Melody,Medium,analitica,True,A,0.3973062479606399,0.3973062479606399,True,MI,12,1.0,3.0,0.28715401468220364,0.554693325179352
q178_1076450,Melody,Medium,analitica,True,A,0.3973062479606399,0.3973062479606399,True,MI_balanced,12,1.0,2.0,0.16520467430985325,0.620826693647695
q178_1076450,Melody,Medium,analitica,True,A,0.3973062479606399,0.3973062479606399,True,UC_audio,7,1.0,,0.5403185270554266,-0.1903266419779104
q178_1076450,Melody,Medium,analitica,True,A,0.3973062479606399,0.3973062479606399,True,UC_text,10,1.0,1.0,2.0779544233691185,0.3910221932217396
q179_1407836,Metre and Rhythm,Medium,percettiva,True,A,0.5303059713284595,0.5303059713284595,True,MI,10,1.0,,1.2174221992463456,-0.39722103659999825
q179_1407836,Metre and Rhythm,Medium,percettiva,True,A,0.5303059713284595,0.5303059713284595,True,MI_balanced,10,1.0,,1.0559823735369283,-0.4356372632870882
q179_1407836,Metre and Rhythm,Medium,percettiva,True,A,0.5303059713284595,0.5303059713284595,True,UC_audio,9,1.0,,1.2387427282757375,-0.10670187630414658
q179_1407836,Metre and Rhythm,Medium,percettiva,True,A,0.5303059713284595,0.5303059713284595,True,UC_text,6,1.0,,0.9130999737448893,-0.20912062277822246
q17_1100505,Performance,Medium,analitica,True,A,0.7981153957596323,0.7981153957596323,True,MI,18,1.0,14.0,0.4086365325435051,0.40300593646895677
q17_1100505,Performance,Medium,analitica,True,A,0.7981153957596323,0.7981153957596323,True,MI_balanced,18,6.0,6.0,0.6655531328879872,0.6971181328507227
q17_1100505,Performance,Medium,analitica,True,A,0.7981153957596323,0.7981153957596323,True,UC_audio,11,1.0,,0.8216419862240312,0.03478569854566147
q17_1100505,Performance,Medium,analitica,True,A,0.7981153957596323,0.7981153957596323,True,UC_text,5,3.0,5.0,0.6792208330176733,0.6874352767450617
q180_1407836,Functional Context,Low,knowledge,False,B,0.45842079291842436,0.21654264965567865,True,MI,9,2.0,7.0,1.0164152318623005,0.3982492654100282
q180_1407836,Functional Context,Low,knowledge,False,B,0.45842079291842436,0.21654264965567865,True,MI_balanced,9,1.0,5.0,0.914521239490248,0.4538846634295663
q180_1407836,Functional Context,Low,knowledge,False,B,0.45842079291842436,0.21654264965567865,True,UC_audio,11,8.0,,0.39784966029426677,-0.14550302497251763
q180_1407836,Functional Context,Low,knowledge,False,B,0.45842079291842436,0.21654264965567865,True,UC_text,7,1.0,,1.4795284527255639,-0.14604291176024212
q181_1407836,Functional Context,Low,knowledge,False,D,0.7715117589243622,0.118315160210318,True,MI,18,2.0,5.0,0.3460072448260061,0.4355211641627997
q181_1407836,Functional Context,Low,knowledge,False,D,0.7715117589243622,0.118315160210318,True,MI_balanced,18,4.0,4.0,0.2779245095725882,0.40110836001551625
q181_1407836,Functional Context,Low,knowledge,False,D,0.7715117589243622,0.118315160210318,True,UC_audio,13,1.0,,0.9626303166080399,0.04734093043014797
q181_1407836,Functional Context,Low,knowledge,False,D,0.7715117589243622,0.118315160210318,True,UC_text,8,6.0,3.0,0.590575371859719,1.1499052880957763
q182_357330,Lyrics,Low,knowledge,False,B,0.41184368237085794,0.1337060676476475,True,MI,16,15.0,2.0,-0.09238188825877722,0.5744716978959139
q182_357330,Lyrics,Low,knowledge,False,B,0.41184368237085794,0.1337060676476475,True,MI_balanced,16,10.0,1.0,0.22997505005672417,0.5168021102497361
q182_357330,Lyrics,Low,knowledge,False,B,0.41184368237085794,0.1337060676476475,True,UC_audio,8,5.0,,1.3054139253800146,-0.3899821016700113
q182_357330,Lyrics,Low,knowledge,False,B,0.41184368237085794,0.1337060676476475,True,UC_text,8,1.0,2.0,0.917082474103949,0.2765059792925922
q183_357330,Metre and Rhythm,Medium,percettiva,True,A,0.9955932651893157,0.9955932651893157,True,MI,18,1.0,,0.9865618443097748,0.009844760522716435
q183_357330,Metre and Rhythm,Medium,percettiva,True,A,0.9955932651893157,0.9955932651893157,True,MI_balanced,18,1.0,,0.9771294110723017,0.016626712031062092
q183_357330,Metre and Rhythm,Medium,percettiva,True,A,0.9955932651893157,0.9955932651893157,True,UC_audio,6,1.0,,0.9884536090715661,0.008469719507314965
q183_357330,Metre and Rhythm,Medium,percettiva,True,A,0.9955932651893157,0.9955932651893157,True,UC_text,7,1.0,,0.9985891556208697,0.014645335769231304
q184_357330,Lyrics,Low,knowledge,False,C,0.48641002498749597,0.3343043952703549,True,MI,17,1.0,,2.8639687241761185,-0.9690251314568352
q184_357330,Lyrics,Low,knowledge,False,C,0.48641002498749597,0.3343043952703549,True,MI_balanced,17,1.0,,3.0274560549610112,-1.4029357705281313
q184_357330,Lyrics,Low,knowledge,False,C,0.48641002498749597,0.3343043952703549,True,UC_audio,8,1.0,,0.9907268051024631,-0.24491898901775663
q184_357330,Lyrics,Low,knowledge,False,C,0.48641002498749597,0.3343043952703549,True,UC_text,5,1.0,,3.065682548541365,-1.2515569316788133
q185_661634,Harmony,High,analitica,True,A,0.7335048693547611,0.7335048693547611,True,MI,18,1.0,,0.9273502001913505,-0.2744732214093164
q185_661634,Harmony,High,analitica,True,A,0.7335048693547611,0.7335048693547611,True,MI_balanced,18,1.0,,1.0234890022877803,-0.23781746458880537
q185_661634,Harmony,High,analitica,True,A,0.7335048693547611,0.7335048693547611,True,UC_audio,8,1.0,,0.9273704508859839,0.03639003264441933
q185_661634,Harmony,High,analitica,True,A,0.7335048693547611,0.7335048693547611,True,UC_text,4,1.0,,1.375718561300811,-0.22635866325089807
q186_661634,Harmony,Medium,analitica,True,A,0.6043888940947411,0.6043888940947411,True,MI,19,3.0,3.0,0.8407692251106885,0.9734625429662803
q186_661634,Harmony,Medium,analitica,True,A,0.6043888940947411,0.6043888940947411,True,MI_balanced,19,2.0,2.0,0.6160092188695904,0.8396836147137005
q186_661634,Harmony,Medium,analitica,True,A,0.6043888940947411,0.6043888940947411,True,UC_audio,7,,,0.08766898270054885,0.12287049569139086
q186_661634,Harmony,Medium,analitica,True,A,0.6043888940947411,0.6043888940947411,True,UC_text,6,2.0,3.0,1.019445808741448,0.675248026780554
q187_661634,Harmony,High,analitica,True,A,0.6387488095725204,0.6387488095725204,True,MI,12,3.0,,0.930257495876221,0.13804655487435416
q187_661634,Harmony,High,analitica,True,A,0.6387488095725204,0.6387488095725204,True,MI_balanced,12,1.0,4.0,1.1339697011414704,0.3237500790035196
q187_661634,Harmony,High,analitica,True,A,0.6387488095725204,0.6387488095725204,True,UC_audio,5,1.0,,1.1584632632091665,-0.05875145594494773
q187_661634,Harmony,High,analitica,True,A,0.6387488095725204,0.6387488095725204,True,UC_text,5,2.0,5.0,0.6430619403939312,0.6472203829954335
q188_312915,Instrumentation,Medium,percettiva,True,A,0.5195121358622443,0.5195121358622443,True,MI,13,1.0,,1.5676964273751282,0.08379405075131471
q188_312915,Instrumentation,Medium,percettiva,True,A,0.5195121358622443,0.5195121358622443,True,MI_balanced,13,2.0,,1.4223227373263494,0.16862507855409964
q188_312915,Instrumentation,Medium,percettiva,True,A,0.5195121358622443,0.5195121358622443,True,UC_audio,12,1.0,,1.3568517781283727,0.08359006456515004
q188_312915,Instrumentation,Medium,percettiva,True,A,0.5195121358622443,0.5195121358622443,True,UC_text,7,1.0,1.0,1.3461424673833728,0.712797442603461
q189_312915,Instrumentation,Medium,percettiva,True,A,0.832818875058569,0.832818875058569,True,MI,12,1.0,,0.5804387766205136,0.026234539831893038
q189_312915,Instrumentation,Medium,percettiva,True,A,0.832818875058569,0.832818875058569,True,MI_balanced,12,4.0,,0.6190830451978471,0.04572738884322498
q189_312915,Instrumentation,Medium,percettiva,True,A,0.832818875058569,0.832818875058569,True,UC_audio,12,1.0,,0.9878416450258389,0.01248080928351981
q189_312915,Instrumentation,Medium,percettiva,True,A,0.832818875058569,0.832818875058569,True,UC_text,7,2.0,,0.943692584643284,0.27320495420802726
q18_1100505,Sound Texture,Medium,percettiva,False,B,0.34600580950308274,0.30534905516274613,True,MI,21,1.0,,0.8203374726348797,-1.0340917566002554
q18_1100505,Sound Texture,Medium,percettiva,False,B,0.34600580950308274,0.30534905516274613,True,MI_balanced,21,2.0,,-0.01365094011240952,0.05269359424137708
q18_1100505,Sound Texture,Medium,percettiva,False,B,0.34600580950308274,0.30534905516274613,True,UC_audio,16,1.0,,1.5518091407261931,-0.1629428180154001
q18_1100505,Sound Texture,Medium,percettiva,False,B,0.34600580950308274,0.30534905516274613,True,UC_text,5,,,-0.49647749636566935,-0.2821132155713314
q190_312915,Metre and Rhythm,Low,percettiva,True,A,0.9977747363772121,0.9977747363772121,True,MI,21,1.0,,0.944144500833224,0.02084996030079107
q190_312915,Metre and Rhythm,Low,percettiva,True,A,0.9977747363772121,0.9977747363772121,True,MI_balanced,21,1.0,,0.9484136747279117,0.04486221402278788
q190_312915,Metre and Rhythm,Low,percettiva,True,A,0.9977747363772121,0.9977747363772121,True,UC_audio,12,1.0,,0.9604063726978282,0.0013617711362268398
q190_312915,Metre and Rhythm,Low,percettiva,True,A,0.9977747363772121,0.9977747363772121,True,UC_text,8,1.0,,0.9892916329546763,0.010004066493462336
q191_1381590,Instrumentation,Low,percettiva,False,C,0.7939291888794493,0.1217529844378289,True,MI,21,,2.0,-0.19452502746734598,1.3616528797538896
q191_1381590,Instrumentation,Low,percettiva,False,C,0.7939291888794493,0.1217529844378289,True,MI_balanced,21,,1.0,-0.15574928260360743,1.3387295031164095
q191_1381590,Instrumentation,Low,percettiva,False,C,0.7939291888794493,0.1217529844378289,True,UC_audio,11,,,0.21411880516477272,0.1950402894946964
q191_1381590,Instrumentation,Low,percettiva,False,C,0.7939291888794493,0.1217529844378289,True,UC_text,9,9.0,2.0,0.38973025571363673,1.354214245583738
q192_1381590,Musical Texture,Medium,percettiva,True,A,0.5600526546187228,0.5600526546187228,True,MI,11,,9.0,-0.09349576788742202,0.4320675149095788
q192_1381590,Musical Texture,Medium,percettiva,True,A,0.5600526546187228,0.5600526546187228,True,MI_balanced,11,,8.0,-0.34737737873820507,0.4572917877339813
q192_1381590,Musical Texture,Medium,percettiva,True,A,0.5600526546187228,0.5600526546187228,True,UC_audio,12,5.0,9.0,0.2265721634043805,0.27313672579854803
q192_1381590,Musical Texture,Medium,percettiva,True,A,0.5600526546187228,0.5600526546187228,True,UC_text,6,1.0,,1.1968969936599925,0.13736663837846824
q193_1381590,Instrumentation,Medium,percettiva,True,A,0.8284349738288925,0.8284349738288925,True,MI,4,1.0,,0.5512491877069591,0.0649388507443221
q193_1381590,Instrumentation,Medium,percettiva,True,A,0.8284349738288925,0.8284349738288925,True,MI_balanced,4,1.0,,0.5073709385587312,0.06830015468151411
q193_1381590,Instrumentation,Medium,percettiva,True,A,0.8284349738288925,0.8284349738288925,True,UC_audio,8,1.0,,1.2285904720047074,0.017357866673993305
q193_1381590,Instrumentation,Medium,percettiva,True,A,0.8284349738288925,0.8284349738288925,True,UC_text,6,2.0,4.0,0.899698046449061,0.38680840632210084
q194_1268901,Performance,Low,analitica,True,A,0.9495784975260636,0.9495784975260636,True,MI,17,2.0,,0.7674671946444451,0.13540917697404323
q194_1268901,Performance,Low,analitica,True,A,0.9495784975260636,0.9495784975260636,True,MI_balanced,17,1.0,,0.7959673535267651,0.1257758971664009
q194_1268901,Performance,Low,analitica,True,A,0.9495784975260636,0.9495784975260636,True,UC_audio,6,1.0,,0.7909527232893525,-0.009544560844912212
q194_1268901,Performance,Low,analitica,True,A,0.9495784975260636,0.9495784975260636,True,UC_text,6,1.0,,0.9907138417204363,0.3514067412900318
q195_1268901,Melody,High,analitica,True,A,0.821953936295454,0.821953936295454,True,MI,15,,,0.3854459219688729,0.07214325498700677
q195_1268901,Melody,High,analitica,True,A,0.821953936295454,0.821953936295454,True,MI_balanced,15,,,0.22771851199157475,0.13354404033638625
q195_1268901,Melody,High,analitica,True,A,0.821953936295454,0.821953936295454,True,UC_audio,5,1.0,,0.6731427131038479,-0.019080384430980066
q195_1268901,Melody,High,analitica,True,A,0.821953936295454,0.821953936295454,True,UC_text,6,2.0,1.0,0.9334514632877556,0.657346245248797
q196_1268901,Harmony,High,analitica,True,A,0.847767998068006,0.847767998068006,True,MI,8,1.0,,0.8835839072671416,-0.022742447907112568
q196_1268901,Harmony,High,analitica,True,A,0.847767998068006,0.847767998068006,True,MI_balanced,8,1.0,,1.0357886102237968,-0.014100541649646577
q196_1268901,Harmony,High,analitica,True,A,0.847767998068006,0.847767998068006,True,UC_audio,11,1.0,,0.9101643047379405,0.036098474269824696
q196_1268901,Harmony,High,analitica,True,A,0.847767998068006,0.847767998068006,True,UC_text,4,1.0,,1.1801125073806629,-0.07035062290928493
q197_1078326,Metre and Rhythm,Medium,percettiva,False,C,0.8418047568908654,0.007283038177156832,True,MI,14,1.0,,1.0388852179872339,-0.09883595823774957
q197_1078326,Metre and Rhythm,Medium,percettiva,False,C,0.8418047568908654,0.007283038177156832,True,MI_balanced,14,1.0,,1.0437973135738907,-0.10435007579903512
q197_1078326,Metre and Rhythm,Medium,percettiva,False,C,0.8418047568908654,0.007283038177156832,True,UC_audio,7,1.0,,0.9635351295567289,0.0020717114662406055
q197_1078326,Metre and Rhythm,Medium,percettiva,False,C,0.8418047568908654,0.007283038177156832,True,UC_text,5,1.0,4.0,1.0396318309476242,0.7123153616426207
q198_1078326,Instrumentation,Medium,percettiva,False,D,0.39413661880670625,0.34782434529208367,True,MI,15,4.0,7.0,-0.20976604536160176,0.8363332670576644
q198_1078326,Instrumentation,Medium,percettiva,False,D,0.39413661880670625,0.34782434529208367,True,MI_balanced,15,,1.0,-0.4423295881862106,1.2671349721564564
q198_1078326,Instrumentation,Medium,percettiva,False,D,0.39413661880670625,0.34782434529208367,True,UC_audio,6,1.0,,0.5589395752942384,0.08997051478990604
q198_1078326,Instrumentation,Medium,percettiva,False,D,0.39413661880670625,0.34782434529208367,True,UC_text,6,,1.0,-0.45970557282297075,1.7603438123244268
q199_1078326,Sound Texture,Medium,percettiva,False,B,0.7068861512993344,0.17872880877449657,True,MI,13,1.0,2.0,-0.21417615248353422,0.15028187926827857
q199_1078326,Sound Texture,Medium,percettiva,False,B,0.7068861512993344,0.17872880877449657,True,MI_balanced,13,,1.0,-0.2212574688664775,0.29007714278309277
q199_1078326,Sound Texture,Medium,percettiva,False,B,0.7068861512993344,0.17872880877449657,True,UC_audio,5,1.0,,1.0725499979563877,0.026238862577653687
q199_1078326,Sound Texture,Medium,percettiva,False,B,0.7068861512993344,0.17872880877449657,True,UC_text,8,5.0,1.0,0.6422102217778309,0.8394452077892718
q19_435883,Metre and Rhythm,Medium,percettiva,True,A,0.7879827462305615,0.7879827462305615,True,MI,15,1.0,,0.7551711436630701,0.28826633975621524
q19_435883,Metre and Rhythm,Medium,percettiva,True,A,0.7879827462305615,0.7879827462305615,True,MI_balanced,15,1.0,,0.8434865486226827,0.11186086603568694
q19_435883,Metre and Rhythm,Medium,percettiva,True,A,0.7879827462305615,0.7879827462305615,True,UC_audio,7,1.0,,1.1172972714795848,-0.030580662413838
q19_435883,Metre and Rhythm,Medium,percettiva,True,A,0.7879827462305615,0.7879827462305615,True,UC_text,5,1.0,3.0,0.7255340765472739,0.5027918267720407
q1_1204663,Melody,Low,analitica,True,A,0.5529038712225851,0.5529038712225851,True,MI,16,12.0,9.0,0.23978430409094312,0.3264994793950251
q1_1204663,Melody,Low,analitica,True,A,0.5529038712225851,0.5529038712225851,True,MI_balanced,16,8.0,7.0,0.31792743872257034,0.4369165216984509
q1_1204663,Melody,Low,analitica,True,A,0.5529038712225851,0.5529038712225851,True,UC_audio,9,6.0,,0.5114916546766055,0.031061225747949617
q1_1204663,Melody,Low,analitica,True,A,0.5529038712225851,0.5529038712225851,True,UC_text,8,1.0,6.0,1.1982255023734338,0.7968591949294036
q200_1121398,Instrumentation,Medium,percettiva,True,A,0.9745980413297833,0.9745980413297833,True,MI,10,1.0,,0.809117759572942,0.011423431188235023
q200_1121398,Instrumentation,Medium,percettiva,True,A,0.9745980413297833,0.9745980413297833,True,MI_balanced,10,1.0,,0.8058592815706919,-0.0005601081037358871
q200_1121398,Instrumentation,Medium,percettiva,True,A,0.9745980413297833,0.9745980413297833,True,UC_audio,7,1.0,,0.9952353338085672,0.00937262213759842
q200_1121398,Instrumentation,Medium,percettiva,True,A,0.9745980413297833,0.9745980413297833,True,UC_text,7,1.0,,0.9975125347430401,0.0627406176264219
q201_1121398,Performance,Low,analitica,True,A,0.5013271285265273,0.5013271285265273,True,MI,17,1.0,3.0,0.5866285420438507,0.6392473499895664
q201_1121398,Performance,Low,analitica,True,A,0.5013271285265273,0.5013271285265273,True,MI_balanced,17,1.0,1.0,0.6132633944785509,0.2903391505790838
q201_1121398,Performance,Low,analitica,True,A,0.5013271285265273,0.5013271285265273,True,UC_audio,9,1.0,,1.198984027496684,-0.4957566724608549
q201_1121398,Performance,Low,analitica,True,A,0.5013271285265273,0.5013271285265273,True,UC_text,7,1.0,,0.46127251127640784,-0.018602869517083825
q202_1121398,Sound Texture,Medium,percettiva,False,C,0.5567160618023143,0.433570904880071,True,MI,14,,4.0,-0.59990374255778,1.1181958975763056
q202_1121398,Sound Texture,Medium,percettiva,False,C,0.5567160618023143,0.433570904880071,True,MI_balanced,14,,3.0,-0.5756757711134575,1.2203409705618407
q202_1121398,Sound Texture,Medium,percettiva,False,C,0.5567160618023143,0.433570904880071,True,UC_audio,9,,,0.2568605338651662,0.03693717289229192
q202_1121398,Sound Texture,Medium,percettiva,False,C,0.5567160618023143,0.433570904880071,True,UC_text,6,,2.0,0.05783595960348429,1.239221902942917
q203_962064,Sound Texture,Low,percettiva,False,D,0.38347924606145173,0.09695873757368637,True,MI,15,,3.0,-0.8949383674433715,0.8068451741840583
q203_962064,Sound Texture,Low,percettiva,False,D,0.38347924606145173,0.09695873757368637,True,MI_balanced,15,,2.0,-0.7450247208459835,0.6624451360270484
q203_962064,Sound Texture,Low,percettiva,False,D,0.38347924606145173,0.09695873757368637,True,UC_audio,9,1.0,,0.5243053202939207,0.12943445810084853
q203_962064,Sound Texture,Low,percettiva,False,D,0.38347924606145173,0.09695873757368637,True,UC_text,9,,2.0,-0.5876684520687914,0.9369399371323335
q204_962064,Melody,High,analitica,True,A,0.542824351423681,0.542824351423681,True,MI,20,1.0,7.0,1.098401667050626,0.46087181571840224
q204_962064,Melody,High,analitica,True,A,0.542824351423681,0.542824351423681,True,MI_balanced,20,2.0,3.0,0.9693495431482236,0.6559943645627256
q204_962064,Melody,High,analitica,True,A,0.542824351423681,0.542824351423681,True,UC_audio,12,2.0,,0.6055985153988455,0.2749694315401172
q204_962064,Melody,High,analitica,True,A,0.542824351423681,0.542824351423681,True,UC_text,7,1.0,,1.090337765425707,0.0943503822069886
q205_1221864,Musical Texture,Medium,percettiva,True,A,0.53861423344542,0.53861423344542,True,MI,9,1.0,,0.7254676065866746,0.003441648881732614
q205_1221864,Musical Texture,Medium,percettiva,True,A,0.53861423344542,0.53861423344542,True,MI_balanced,9,1.0,3.0,0.9181200826680217,0.26773324209079846
q205_1221864,Musical Texture,Medium,percettiva,True,A,0.53861423344542,0.53861423344542,True,UC_audio,6,1.0,,0.5451793840058805,0.03601451969232628
q205_1221864,Musical Texture,Medium,percettiva,True,A,0.53861423344542,0.53861423344542,True,UC_text,8,1.0,,1.2491587714335368,0.07911390367131912
q206_1221864,Harmony,High,analitica,True,A,0.8577489643834729,0.8577489643834729,True,MI,13,1.0,,0.4100484355763989,0.0009363167768388985
q206_1221864,Harmony,High,analitica,True,A,0.8577489643834729,0.8577489643834729,True,MI_balanced,13,7.0,,0.41716491597074307,0.0058716776116978266
q206_1221864,Harmony,High,analitica,True,A,0.8577489643834729,0.8577489643834729,True,UC_audio,7,1.0,,0.8056537043439921,-0.05136521442184574
q206_1221864,Harmony,High,analitica,True,A,0.8577489643834729,0.8577489643834729,True,UC_text,5,1.0,,0.9594232043335076,0.4011564380465817
q207_1221864,Instrumentation,Medium,percettiva,True,A,0.6606234033683536,0.6606234033683536,True,MI,20,1.0,3.0,0.44232460726464723,0.4247735566703221
q207_1221864,Instrumentation,Medium,percettiva,True,A,0.6606234033683536,0.6606234033683536,True,MI_balanced,20,5.0,2.0,1.2355172294358119,0.29240911405086956
q207_1221864,Instrumentation,Medium,percettiva,True,A,0.6606234033683536,0.6606234033683536,True,UC_audio,5,1.0,,1.209881869219799,-0.05735503589012065
q207_1221864,Instrumentation,Medium,percettiva,True,A,0.6606234033683536,0.6606234033683536,True,UC_text,8,4.0,3.0,1.1092643771051955,0.7154134235279782
q208_1374348,Performance,High,analitica,True,A,0.5973767969091373,0.5973767969091373,True,MI,13,1.0,,0.8712032513899752,0.317152752257999
q208_1374348,Performance,High,analitica,True,A,0.5973767969091373,0.5973767969091373,True,MI_balanced,13,1.0,,0.5996375687061201,0.3958774603093546
q208_1374348,Performance,High,analitica,True,A,0.5973767969091373,0.5973767969091373,True,UC_audio,11,1.0,,0.8133709048806129,0.00799669820320784
q208_1374348,Performance,High,analitica,True,A,0.5973767969091373,0.5973767969091373,True,UC_text,8,1.0,,1.1897131462053208,0.08009822839660716
q209_1374348,Instrumentation,Low,percettiva,True,A,0.979495368787954,0.979495368787954,True,MI,15,1.0,,0.8248440780200053,0.011038531764680939
q209_1374348,Instrumentation,Low,percettiva,True,A,0.979495368787954,0.979495368787954,True,MI_balanced,15,1.0,,0.8793784418705711,0.025423498054733252
q209_1374348,Instrumentation,Low,percettiva,True,A,0.979495368787954,0.979495368787954,True,UC_audio,6,1.0,,0.9831097228927665,0.01747902496083547
q209_1374348,Instrumentation,Low,percettiva,True,A,0.979495368787954,0.979495368787954,True,UC_text,4,1.0,,0.996502592618515,0.051974540579926815
q20_435883,Melody,High,analitica,False,B,0.4329035376072496,0.2625692682568579,True,MI,9,3.0,8.0,0.8292839977365237,0.40278205128237743
q20_435883,Melody,High,analitica,False,B,0.4329035376072496,0.2625692682568579,True,MI_balanced,9,1.0,7.0,1.0464692320838718,0.5174733105526653
q20_435883,Melody,High,analitica,False,B,0.4329035376072496,0.2625692682568579,True,UC_audio,5,4.0,,0.6109103445698562,0.057674816482754424
q20_435883,Melody,High,analitica,False,B,0.4329035376072496,0.2625692682568579,True,UC_text,9,1.0,,1.245702442618714,-0.3875647610623983
q210_1374348,Mood and Expression,Low,knowledge,True,A,0.6348461878228243,0.6348461878228243,True,MI,13,3.0,,0.9762821825445,-0.007029839985898138
