sample_id,category,difficulty,macro_family,correct_baseline,target_letter,prob_original_target,prob_original_correct,baseline_above_chance,feature_source,n_positive_available,minimal_sufficient_k,minimal_necessary_k,auc_sufficiency,auc_necessity
q169_7096,Melody,Medium,analitica,True,A,0.7331838715947687,0.7331838715947687,True,UC_text,8,1.0,6.0,1.1669294518007283,0.571900196049791
q16_1100505,Sound Texture,Medium,percettiva,True,A,0.9835747914497818,0.9835747914497818,True,MI,9,1.0,,0.9679434950739222,0.009803758383280414
q16_1100505,Sound Texture,Medium,percettiva,True,A,0.9835747914497818,0.9835747914497818,True,MI_balanced,9,1.0,,0.9676499692662855,0.010168384036250738
q16_1100505,Sound Texture,Medium,percettiva,True,A,0.9835747914497818,0.9835747914497818,True,UC_audio,8,1.0,,0.9582457600215177,0.004865269481753653
q16_1100505,Sound Texture,Medium,percettiva,True,A,0.9835747914497818,0.9835747914497818,True,UC_text,8,1.0,,0.9077600101163762,0.3763220774329562
q170_1103980,Harmony,High,analitica,False,B,0.49687858021343856,0.04768398946125973,True,MI,13,1.0,,1.0882512848220511,0.09140842657358673
q170_1103980,Harmony,High,analitica,False,B,0.49687858021343856,0.04768398946125973,True,MI_balanced,13,1.0,,1.0952499726478522,0.0798761238524818
q170_1103980,Harmony,High,analitica,False,B,0.49687858021343856,0.04768398946125973,True,UC_audio,7,1.0,,1.0884951430965684,0.03643435045101093
q170_1103980,Harmony,High,analitica,False,B,0.49687858021343856,0.04768398946125973,True,UC_text,6,,1.0,0.3001464672419841,1.7131587138575104
q171_1103980,Harmony,High,analitica,False,B,0.8600509488783276,0.10271843768514739,True,MI,11,1.0,,1.0036601958089624,0.015139962977643194
q171_1103980,Harmony,High,analitica,False,B,0.8600509488783276,0.10271843768514739,True,MI_balanced,11,1.0,,1.0014501314774724,0.015381997361663343
q171_1103980,Harmony,High,analitica,False,B,0.8600509488783276,0.10271843768514739,True,UC_audio,9,1.0,,0.9872224912075498,-0.015709460627477956
q171_1103980,Harmony,High,analitica,False,B,0.8600509488783276,0.10271843768514739,True,UC_text,6,2.0,2.0,0.7776669347509082,1.1217570394768874
q172_1103980,Instrumentation,Low,percettiva,False,D,0.7656551541574541,0.12114423711842985,True,MI,11,1.0,,1.0745005640492147,-0.1010042245324946
q172_1103980,Instrumentation,Low,percettiva,False,D,0.7656551541574541,0.12114423711842985,True,MI_balanced,11,1.0,,1.0741245111550097,-0.09423363092061034
q172_1103980,Instrumentation,Low,percettiva,False,D,0.7656551541574541,0.12114423711842985,True,UC_audio,4,1.0,,0.9095211026037888,-0.023803694538077746
q172_1103980,Instrumentation,Low,percettiva,False,D,0.7656551541574541,0.12114423711842985,True,UC_text,4,1.0,,1.4204033352684553,0.27490122896505914
q173_121123,Melody,High,analitica,True,A,0.4421946409425434,0.4421946409425434,True,MI,11,1.0,,0.896225469762057,0.011158323804482177
q173_121123,Melody,High,analitica,True,A,0.4421946409425434,0.4421946409425434,True,MI_balanced,11,1.0,,0.8933104924398088,0.00028903762172476734
q173_121123,Melody,High,analitica,True,A,0.4421946409425434,0.4421946409425434,True,UC_audio,9,1.0,,0.9508030984205814,0.1605451035598802
q173_121123,Melody,High,analitica,True,A,0.4421946409425434,0.4421946409425434,True,UC_text,8,3.0,2.0,0.9661327395219826,1.48309689213972
q174_121123,Metre and Rhythm,Medium,percettiva,False,C,0.679836560462554,0.114503159559532,True,MI,11,3.0,,0.7620561517552448,0.14266863266062849
q174_121123,Metre and Rhythm,Medium,percettiva,False,C,0.679836560462554,0.114503159559532,True,MI_balanced,11,1.0,,0.7631937611210782,0.14114390014991945
q174_121123,Metre and Rhythm,Medium,percettiva,False,C,0.679836560462554,0.114503159559532,True,UC_audio,6,1.0,,0.6113865575168606,0.029590825567354102
q174_121123,Metre and Rhythm,Medium,percettiva,False,C,0.679836560462554,0.114503159559532,True,UC_text,9,7.0,1.0,0.6735166303284605,0.6913269844133179
q175_121123,Metre and Rhythm,High,percettiva,False,D,0.5538391148558223,0.19140167650958906,True,MI,9,1.0,,0.844239575712671,0.17372049624515964
q175_121123,Metre and Rhythm,High,percettiva,False,D,0.5538391148558223,0.19140167650958906,True,MI_balanced,9,1.0,,0.8423368638135624,0.1739471427285759
q175_121123,Metre and Rhythm,High,percettiva,False,D,0.5538391148558223,0.19140167650958906,True,UC_audio,4,1.0,,0.9123634118970453,0.025501446056204413
q175_121123,Metre and Rhythm,High,percettiva,False,D,0.5538391148558223,0.19140167650958906,True,UC_text,6,1.0,3.0,1.098423105745398,0.528671438417025
q176_1076450,Metre and Rhythm,Medium,percettiva,False,D,0.646704407887223,0.06015288016991463,True,MI,6,1.0,,0.8802225544554337,0.05985223802945016
q176_1076450,Metre and Rhythm,Medium,percettiva,False,D,0.646704407887223,0.06015288016991463,True,MI_balanced,6,1.0,,0.8777376550493909,0.06192892535388551
q176_1076450,Metre and Rhythm,Medium,percettiva,False,D,0.646704407887223,0.06015288016991463,True,UC_audio,4,1.0,,0.7527997649042054,0.0797707880967209
q176_1076450,Metre and Rhythm,Medium,percettiva,False,D,0.646704407887223,0.06015288016991463,True,UC_text,5,1.0,1.0,1.1792939865019436,0.9005843305652408
q177_1076450,Instrumentation,Medium,percettiva,False,C,0.6398848662659571,0.1776896099271634,True,MI,12,1.0,,0.9762401116031931,0.010711600484181662
q177_1076450,Instrumentation,Medium,percettiva,False,C,0.6398848662659571,0.1776896099271634,True,MI_balanced,12,1.0,,0.9736789702361729,0.013709037676327375
q177_1076450,Instrumentation,Medium,percettiva,False,C,0.6398848662659571,0.1776896099271634,True,UC_audio,6,1.0,,0.9214837363549144,-0.013281286835867299
q177_1076450,Instrumentation,Medium,percettiva,False,C,0.6398848662659571,0.1776896099271634,True,UC_text,8,1.0,1.0,0.6949585164316704,1.2160469312153865
q178_1076450,Melody,Medium,analitica,False,D,0.6993792736012913,0.038242336591402186,True,MI,0,,,,
q178_1076450,Melody,Medium,analitica,False,D,0.6993792736012913,0.038242336591402186,True,MI_balanced,0,,,,
q178_1076450,Melody,Medium,analitica,False,D,0.6993792736012913,0.038242336591402186,True,UC_audio,2,1.0,,1.4470225741625202,0.04357569936208959
q178_1076450,Melody,Medium,analitica,False,D,0.6993792736012913,0.038242336591402186,True,UC_text,8,,2.0,-0.03756826709762247,1.174066681952008
q179_1407836,Metre and Rhythm,Medium,percettiva,False,D,0.4481685087477967,0.3955073208058877,True,MI,7,1.0,,0.952143421862456,0.08544357818239612
q179_1407836,Metre and Rhythm,Medium,percettiva,False,D,0.4481685087477967,0.3955073208058877,True,MI_balanced,7,1.0,,0.9538247852253453,0.10058709886361802
q179_1407836,Metre and Rhythm,Medium,percettiva,False,D,0.4481685087477967,0.3955073208058877,True,UC_audio,8,1.0,,1.0503960309668001,0.10085605465794173
q179_1407836,Metre and Rhythm,Medium,percettiva,False,D,0.4481685087477967,0.3955073208058877,True,UC_text,4,,2.0,0.414238090371201,1.3200427116028755
q17_1100505,Performance,Medium,analitica,False,B,0.6594497244559167,0.17748848550777635,True,MI,12,1.0,,0.8795844598053741,0.10154165628724687
q17_1100505,Performance,Medium,analitica,False,B,0.6594497244559167,0.17748848550777635,True,MI_balanced,12,1.0,,0.877325790836561,0.10360432613641472
q17_1100505,Performance,Medium,analitica,False,B,0.6594497244559167,0.17748848550777635,True,UC_audio,5,1.0,,0.8124435815538238,0.06664453423488251
q17_1100505,Performance,Medium,analitica,False,B,0.6594497244559167,0.17748848550777635,True,UC_text,6,4.0,1.0,0.5248373398709246,1.3603446187041406
q180_1407836,Functional Context,Low,knowledge,False,D,0.33217529511304233,0.31204981137311333,True,MI,7,,4.0,-0.28345799224444396,0.8518659849824671
q180_1407836,Functional Context,Low,knowledge,False,D,0.33217529511304233,0.31204981137311333,True,MI_balanced,7,,4.0,-0.27675901053856244,0.8412033040354921
q180_1407836,Functional Context,Low,knowledge,False,D,0.33217529511304233,0.31204981137311333,True,UC_audio,8,,,-0.5089973414964896,0.2562479107130951
q180_1407836,Functional Context,Low,knowledge,False,D,0.33217529511304233,0.31204981137311333,True,UC_text,5,,1.0,-1.7023755278272685,1.2018785190472838
q181_1407836,Functional Context,Low,knowledge,False,C,0.28320459554191557,0.24992717836346356,True,MI,11,1.0,,2.3925565248498164,-3.523261945712376
q181_1407836,Functional Context,Low,knowledge,False,C,0.28320459554191557,0.24992717836346356,True,MI_balanced,11,1.0,,2.357300206332773,-3.5797678733215554
q181_1407836,Functional Context,Low,knowledge,False,C,0.28320459554191557,0.24992717836346356,True,UC_audio,8,1.0,,4.330957577216499,-2.439178291805947
q181_1407836,Functional Context,Low,knowledge,False,C,0.28320459554191557,0.24992717836346356,True,UC_text,3,,1.0,-1.596703850727774,2.5958878107102117
q182_357330,Lyrics,Low,knowledge,False,B,0.44403334058582067,0.05140059000144176,True,MI,2,1.0,,1.5187448152744725,0.00760201654887751
q182_357330,Lyrics,Low,knowledge,False,B,0.44403334058582067,0.05140059000144176,True,MI_balanced,2,1.0,,1.521258921955288,0.0076020165488775125
q182_357330,Lyrics,Low,knowledge,False,B,0.44403334058582067,0.05140059000144176,True,UC_audio,5,1.0,,1.532162699288777,0.011305165506512971
q182_357330,Lyrics,Low,knowledge,False,B,0.44403334058582067,0.05140059000144176,True,UC_text,7,2.0,1.0,0.6979366090619725,1.5708624512647689
q183_357330,Metre and Rhythm,Medium,percettiva,True,A,0.6208540675585383,0.6208540675585383,True,MI,11,1.0,,1.1127373178939628,-0.1858755473195192
q183_357330,Metre and Rhythm,Medium,percettiva,True,A,0.6208540675585383,0.6208540675585383,True,MI_balanced,11,1.0,,1.1241763455329414,-0.19182476102328158
q183_357330,Metre and Rhythm,Medium,percettiva,True,A,0.6208540675585383,0.6208540675585383,True,UC_audio,7,1.0,,1.1751528044874535,-0.11145893434017284
q183_357330,Metre and Rhythm,Medium,percettiva,True,A,0.6208540675585383,0.6208540675585383,True,UC_text,5,1.0,2.0,1.150791009232048,0.6518597920022707
q184_357330,Lyrics,Low,knowledge,False,B,0.9175019191374377,0.05176191626504113,True,MI,4,1.0,,0.9973018730810548,0.0012051726373434924
q184_357330,Lyrics,Low,knowledge,False,B,0.9175019191374377,0.05176191626504113,True,MI_balanced,4,1.0,,0.9954622978295192,0.0008343089570175004
q184_357330,Lyrics,Low,knowledge,False,B,0.9175019191374377,0.05176191626504113,True,UC_audio,6,1.0,,1.0029305609293917,0.015136411291830968
q184_357330,Lyrics,Low,knowledge,False,B,0.9175019191374377,0.05176191626504113,True,UC_text,8,1.0,1.0,0.996323458559839,1.23176406485684
q185_661634,Harmony,High,analitica,False,C,0.6615970701619031,0.2757946908810747,True,MI,14,1.0,,0.8388299920977463,0.026828457566743794
q185_661634,Harmony,High,analitica,False,C,0.6615970701619031,0.2757946908810747,True,MI_balanced,14,1.0,,0.8392866168975935,0.033131325799105694
q185_661634,Harmony,High,analitica,False,C,0.6615970701619031,0.2757946908810747,True,UC_audio,7,1.0,,0.8342025767333219,-0.009213418197303761
q185_661634,Harmony,High,analitica,False,C,0.6615970701619031,0.2757946908810747,True,UC_text,4,1.0,,1.1612660351642854,0.1508321769838696
q186_661634,Harmony,Medium,analitica,False,B,0.5987807038116398,0.16115964012039377,True,MI,6,1.0,,1.1992685432688763,-0.025969997039098927
q186_661634,Harmony,Medium,analitica,False,B,0.5987807038116398,0.16115964012039377,True,MI_balanced,6,1.0,,1.2015591300965256,-0.02367097333479936
q186_661634,Harmony,Medium,analitica,False,B,0.5987807038116398,0.16115964012039377,True,UC_audio,6,1.0,,1.0716247824303045,0.055137360328418844
q186_661634,Harmony,Medium,analitica,False,B,0.5987807038116398,0.16115964012039377,True,UC_text,7,3.0,2.0,0.9612589994750493,0.9141218819714433
q187_661634,Harmony,High,analitica,False,B,0.5378197652429535,0.36963775857335945,True,MI,10,1.0,,1.1139828441003314,-0.2195056432149368
q187_661634,Harmony,High,analitica,False,B,0.5378197652429535,0.36963775857335945,True,MI_balanced,10,1.0,,1.1060750878264949,-0.20576021750691142
q187_661634,Harmony,High,analitica,False,B,0.5378197652429535,0.36963775857335945,True,UC_audio,7,1.0,,1.120490413711352,-0.22963651111903768
q187_661634,Harmony,High,analitica,False,B,0.5378197652429535,0.36963775857335945,True,UC_text,5,1.0,2.0,1.9563196499591082,0.885015829990323
q188_312915,Instrumentation,Medium,percettiva,True,A,0.9112929199339675,0.9112929199339675,True,MI,13,1.0,,0.9163184684674803,0.05276469160834116
q188_312915,Instrumentation,Medium,percettiva,True,A,0.9112929199339675,0.9112929199339675,True,MI_balanced,13,1.0,,0.9171597076882427,0.05262432523513045
q188_312915,Instrumentation,Medium,percettiva,True,A,0.9112929199339675,0.9112929199339675,True,UC_audio,9,1.0,,0.9074097656468338,0.010148862619148725
q188_312915,Instrumentation,Medium,percettiva,True,A,0.9112929199339675,0.9112929199339675,True,UC_text,5,1.0,1.0,1.0019798333493037,1.0568745629915073
q189_312915,Instrumentation,Medium,percettiva,True,A,0.8745683877608548,0.8745683877608548,True,MI,7,1.0,,0.9626984659812293,0.06417780884769192
q189_312915,Instrumentation,Medium,percettiva,True,A,0.8745683877608548,0.8745683877608548,True,MI_balanced,7,1.0,,0.9628690422953509,0.06330186231380054
q189_312915,Instrumentation,Medium,percettiva,True,A,0.8745683877608548,0.8745683877608548,True,UC_audio,7,1.0,,0.9986333028159894,0.031095386404430155
q189_312915,Instrumentation,Medium,percettiva,True,A,0.8745683877608548,0.8745683877608548,True,UC_text,6,3.0,1.0,0.7425979492315141,1.1379968510599108
q18_1100505,Sound Texture,Medium,percettiva,False,B,0.5177002119062177,0.3787575661395772,True,MI,8,1.0,,1.0341165225837545,0.09359768574407101
q18_1100505,Sound Texture,Medium,percettiva,False,B,0.5177002119062177,0.3787575661395772,True,MI_balanced,8,1.0,,1.0379016143596667,0.09469826722555177
q18_1100505,Sound Texture,Medium,percettiva,False,B,0.5177002119062177,0.3787575661395772,True,UC_audio,4,1.0,,1.1503929943536848,0.10863669757871362
q18_1100505,Sound Texture,Medium,percettiva,False,B,0.5177002119062177,0.3787575661395772,True,UC_text,4,1.0,1.0,1.5077830864515631,0.884091583203067
q190_312915,Metre and Rhythm,Low,percettiva,False,C,0.6274160049924786,0.35749086360600535,True,MI,9,1.0,,1.0984300332494756,0.009386261071224535
q190_312915,Metre and Rhythm,Low,percettiva,False,C,0.6274160049924786,0.35749086360600535,True,MI_balanced,9,1.0,,1.106073542727461,0.006880416062689739
q190_312915,Metre and Rhythm,Low,percettiva,False,C,0.6274160049924786,0.35749086360600535,True,UC_audio,5,1.0,,1.3254606265251223,-0.07313493829788092
q190_312915,Metre and Rhythm,Low,percettiva,False,C,0.6274160049924786,0.35749086360600535,True,UC_text,8,2.0,1.0,1.2075292419234034,1.3712196191501422
q191_1381590,Instrumentation,Low,percettiva,False,C,0.703752957199392,0.04641753890740197,True,MI,12,1.0,,0.8809759742556694,-0.0007334776923072791
q191_1381590,Instrumentation,Low,percettiva,False,C,0.703752957199392,0.04641753890740197,True,MI_balanced,12,1.0,,0.8849813160866377,-0.007178568344545044
q191_1381590,Instrumentation,Low,percettiva,False,C,0.703752957199392,0.04641753890740197,True,UC_audio,6,1.0,,0.9478918725908011,-0.023213066616551915
q191_1381590,Instrumentation,Low,percettiva,False,C,0.703752957199392,0.04641753890740197,True,UC_text,7,1.0,1.0,1.0466774689526195,1.4586894400178365
q192_1381590,Musical Texture,Medium,percettiva,False,C,0.9570212233701635,0.034859495513059266,True,MI,3,1.0,,0.9576016757483935,-0.00038843766616186286
q192_1381590,Musical Texture,Medium,percettiva,False,C,0.9570212233701635,0.034859495513059266,True,MI_balanced,3,1.0,,0.956985501366862,-0.0007762444761656228
q192_1381590,Musical Texture,Medium,percettiva,False,C,0.9570212233701635,0.034859495513059266,True,UC_audio,4,1.0,,0.9746988736307374,-0.0002310742070002489
q192_1381590,Musical Texture,Medium,percettiva,False,C,0.9570212233701635,0.034859495513059266,True,UC_text,7,1.0,2.0,0.8579144925130674,0.5641955026482643
q193_1381590,Instrumentation,Medium,percettiva,True,A,0.49823399470895036,0.49823399470895036,True,MI,10,1.0,6.0,0.7521365152808982,0.3666077800644096
q193_1381590,Instrumentation,Medium,percettiva,True,A,0.49823399470895036,0.49823399470895036,True,MI_balanced,10,1.0,6.0,0.7602360824110401,0.3732014629747926
q193_1381590,Instrumentation,Medium,percettiva,True,A,0.49823399470895036,0.49823399470895036,True,UC_audio,10,1.0,8.0,0.8128050633554168,0.41668604264915426
q193_1381590,Instrumentation,Medium,percettiva,True,A,0.49823399470895036,0.49823399470895036,True,UC_text,3,1.0,1.0,0.6241619180566265,1.296966374853258
q194_1268901,Performance,Low,analitica,False,B,0.6858784626855604,0.08451680953037966,True,MI,5,1.0,,0.9161237132219349,-0.017820574369659076
q194_1268901,Performance,Low,analitica,False,B,0.6858784626855604,0.08451680953037966,True,MI_balanced,5,1.0,,0.9197636784396128,-0.020374480268276318
q194_1268901,Performance,Low,analitica,False,B,0.6858784626855604,0.08451680953037966,True,UC_audio,7,1.0,,0.8950922554319871,0.09993736338735472
q194_1268901,Performance,Low,analitica,False,B,0.6858784626855604,0.08451680953037966,True,UC_text,7,1.0,6.0,0.894187082603994,0.3716689372970882
q195_1268901,Melody,High,analitica,False,C,0.45478009730004204,0.31256548508183407,True,MI,10,1.0,,1.1761751530733524,-0.12514619676623717
q195_1268901,Melody,High,analitica,False,C,0.45478009730004204,0.31256548508183407,True,MI_balanced,10,1.0,,1.1776791473034152,-0.12072473319858675
q195_1268901,Melody,High,analitica,False,C,0.45478009730004204,0.31256548508183407,True,UC_audio,6,1.0,,1.0337903874964909,0.09653947979462492
q195_1268901,Melody,High,analitica,False,C,0.45478009730004204,0.31256548508183407,True,UC_text,6,1.0,2.0,1.0503749363631771,0.9944675840588197
q196_1268901,Harmony,High,analitica,True,A,0.5685839533461396,0.5685839533461396,True,MI,5,1.0,,0.9923350374289489,0.036464058644994836
q196_1268901,Harmony,High,analitica,True,A,0.5685839533461396,0.5685839533461396,True,MI_balanced,5,1.0,,0.99473092530897,0.03746833630220346
q196_1268901,Harmony,High,analitica,True,A,0.5685839533461396,0.5685839533461396,True,UC_audio,5,1.0,,0.9241092623114151,0.13298547262866292
q196_1268901,Harmony,High,analitica,True,A,0.5685839533461396,0.5685839533461396,True,UC_text,8,3.0,2.0,0.6289993821167553,0.8833503031486498
q197_1078326,Metre and Rhythm,Medium,percettiva,False,D,0.9208576985810246,0.05705727094366445,True,MI,11,1.0,,0.9133111643135098,0.018256855954676375
q197_1078326,Metre and Rhythm,Medium,percettiva,False,D,0.9208576985810246,0.05705727094366445,True,MI_balanced,11,1.0,,0.9134202405354098,0.018755955324514188
q197_1078326,Metre and Rhythm,Medium,percettiva,False,D,0.9208576985810246,0.05705727094366445,True,UC_audio,5,1.0,,0.8498616562475068,-0.014757231809637372
q197_1078326,Metre and Rhythm,Medium,percettiva,False,D,0.9208576985810246,0.05705727094366445,True,UC_text,8,1.0,3.0,0.7119687501794646,0.9876905436232462
q198_1078326,Instrumentation,Medium,percettiva,False,D,0.5089122403351547,0.10339179282317579,True,MI,10,1.0,,1.0598293558320544,-0.19720427560839987
q198_1078326,Instrumentation,Medium,percettiva,False,D,0.5089122403351547,0.10339179282317579,True,MI_balanced,10,1.0,,1.0598293558320544,-0.19742772716592316
q198_1078326,Instrumentation,Medium,percettiva,False,D,0.5089122403351547,0.10339179282317579,True,UC_audio,6,1.0,,1.0692073623760951,-0.2873937939419706
q198_1078326,Instrumentation,Medium,percettiva,False,D,0.5089122403351547,0.10339179282317579,True,UC_text,9,8.0,1.0,0.41092236111529895,1.5544983796537781
q199_1078326,Sound Texture,Medium,percettiva,True,A,0.4566947682703732,0.4566947682703732,True,MI,8,1.0,,0.8330600137978722,0.2955544372787638
q199_1078326,Sound Texture,Medium,percettiva,True,A,0.4566947682703732,0.4566947682703732,True,MI_balanced,8,1.0,,0.842760641692082,0.3031170974211977
q199_1078326,Sound Texture,Medium,percettiva,True,A,0.4566947682703732,0.4566947682703732,True,UC_audio,7,1.0,,0.6847753476249014,0.14421859638041873
q199_1078326,Sound Texture,Medium,percettiva,True,A,0.4566947682703732,0.4566947682703732,True,UC_text,4,2.0,1.0,0.8981636714197297,1.212580289486665
q19_435883,Metre and Rhythm,Medium,percettiva,False,C,0.4217296296521815,0.28985025300843165,True,MI,4,1.0,,1.1118052748268865,-0.12371053244141782
q19_435883,Metre and Rhythm,Medium,percettiva,False,C,0.4217296296521815,0.28985025300843165,True,MI_balanced,4,1.0,,1.141243894597146,-0.11940608882575726
q19_435883,Metre and Rhythm,Medium,percettiva,False,C,0.4217296296521815,0.28985025300843165,True,UC_audio,6,1.0,,1.1804322319946363,-0.14984236517064725
q19_435883,Metre and Rhythm,Medium,percettiva,False,C,0.4217296296521815,0.28985025300843165,True,UC_text,7,7.0,1.0,0.5611614094066523,1.4867020204930634
q1_1204663,Melody,Low,analitica,True,A,0.6835670221425622,0.6835670221425622,True,MI,9,1.0,,1.19647460294708,-0.16201394538673156
q1_1204663,Melody,Low,analitica,True,A,0.6835670221425622,0.6835670221425622,True,MI_balanced,9,1.0,,1.1965694429306066,-0.16066667946235869
q1_1204663,Melody,Low,analitica,True,A,0.6835670221425622,0.6835670221425622,True,UC_audio,5,1.0,,1.1612224321742772,-0.15896866642465715
q1_1204663,Melody,Low,analitica,True,A,0.6835670221425622,0.6835670221425622,True,UC_text,5,1.0,1.0,1.4718861696547196,1.1178311339957807
q200_1121398,Instrumentation,Medium,percettiva,True,A,0.8460841915131256,0.8460841915131256,True,MI,7,1.0,,1.0141836074772712,0.10367085292639201
q200_1121398,Instrumentation,Medium,percettiva,True,A,0.8460841915131256,0.8460841915131256,True,MI_balanced,7,1.0,,1.0096919621076972,0.10700647766224293
q200_1121398,Instrumentation,Medium,percettiva,True,A,0.8460841915131256,0.8460841915131256,True,UC_audio,6,1.0,,0.9106577130257837,0.12493854545504539
q200_1121398,Instrumentation,Medium,percettiva,True,A,0.8460841915131256,0.8460841915131256,True,UC_text,6,2.0,1.0,1.0533175632543803,1.1791176933364271
q201_1121398,Performance,Low,analitica,True,A,0.6136526799552088,0.6136526799552088,True,MI,6,1.0,,0.7888182874581066,0.0603090519287255
q201_1121398,Performance,Low,analitica,True,A,0.6136526799552088,0.6136526799552088,True,MI_balanced,6,1.0,,0.7890740560146434,0.05723099042785803
q201_1121398,Performance,Low,analitica,True,A,0.6136526799552088,0.6136526799552088,True,UC_audio,6,1.0,,0.8375550224673228,0.059545499617608924
q201_1121398,Performance,Low,analitica,True,A,0.6136526799552088,0.6136526799552088,True,UC_text,9,4.0,3.0,0.7916399116502479,0.9045658881516648
q202_1121398,Sound Texture,Medium,percettiva,False,C,0.6350376004911613,0.33991113320217087,True,MI,13,1.0,,0.6099440637259256,0.2727382880750639
q202_1121398,Sound Texture,Medium,percettiva,False,C,0.6350376004911613,0.33991113320217087,True,MI_balanced,13,1.0,,0.6061115531550089,0.2727579597122247
q202_1121398,Sound Texture,Medium,percettiva,False,C,0.6350376004911613,0.33991113320217087,True,UC_audio,7,1.0,,0.43171886413617633,0.027124742512623
q202_1121398,Sound Texture,Medium,percettiva,False,C,0.6350376004911613,0.33991113320217087,True,UC_text,7,6.0,2.0,0.7758990585521749,1.3622054865019406
q203_962064,Sound Texture,Low,percettiva,False,B,0.46141703839487924,0.35935195082442045,True,MI,9,1.0,4.0,0.01755009666573195,0.803268983576534
q203_962064,Sound Texture,Low,percettiva,False,B,0.46141703839487924,0.35935195082442045,True,MI_balanced,9,1.0,4.0,0.017296581251593935,0.8145697620258548
q203_962064,Sound Texture,Low,percettiva,False,B,0.46141703839487924,0.35935195082442045,True,UC_audio,8,1.0,4.0,-0.050746789376072424,1.0965057267604348
q203_962064,Sound Texture,Low,percettiva,False,B,0.46141703839487924,0.35935195082442045,True,UC_text,7,7.0,1.0,0.27998385417400456,1.6700607832585392
q204_962064,Melody,High,analitica,False,C,0.6488787451563384,0.1277718007131299,True,MI,10,1.0,,0.9773853185000496,-0.0067273143911134444
q204_962064,Melody,High,analitica,False,C,0.6488787451563384,0.1277718007131299,True,MI_balanced,10,1.0,,0.9758685163876752,-0.010545247911873702
q204_962064,Melody,High,analitica,False,C,0.6488787451563384,0.1277718007131299,True,UC_audio,6,1.0,,1.0462267098118172,-0.00543088144250061
q204_962064,Melody,High,analitica,False,C,0.6488787451563384,0.1277718007131299,True,UC_text,4,1.0,3.0,1.1148285403138514,0.6810494345115854
q205_1221864,Musical Texture,Medium,percettiva,True,A,0.38335321050531806,0.38335321050531806,True,MI,7,1.0,6.0,0.8375907524518996,0.3787610050931901
q205_1221864,Musical Texture,Medium,percettiva,True,A,0.38335321050531806,0.38335321050531806,True,MI_balanced,7,1.0,6.0,0.8505257788327875,0.3751310736579756
q205_1221864,Musical Texture,Medium,percettiva,True,A,0.38335321050531806,0.38335321050531806,True,UC_audio,7,1.0,,1.094187103745233,-0.19472457564054999
q205_1221864,Musical Texture,Medium,percettiva,True,A,0.38335321050531806,0.38335321050531806,True,UC_text,4,1.0,1.0,1.965710436779678,1.5373973165935708
q206_1221864,Harmony,High,analitica,True,A,0.48381269090084544,0.48381269090084544,True,MI,8,1.0,,0.9448736662766923,0.06030597140481301
q206_1221864,Harmony,High,analitica,True,A,0.48381269090084544,0.48381269090084544,True,MI_balanced,8,1.0,,0.9575256406223873,0.06643083537991708
q206_1221864,Harmony,High,analitica,True,A,0.48381269090084544,0.48381269090084544,True,UC_audio,7,1.0,,1.0158458761124405,-0.008032403399549576
q206_1221864,Harmony,High,analitica,True,A,0.48381269090084544,0.48381269090084544,True,UC_text,8,3.0,1.0,0.7929033770597765,1.496519316706938
q207_1221864,Instrumentation,Medium,percettiva,False,C,0.6032714592273293,0.03298712311127216,True,MI,9,1.0,,1.0073986680873728,-0.0064378674822495345
q207_1221864,Instrumentation,Medium,percettiva,False,C,0.6032714592273293,0.03298712311127216,True,MI_balanced,9,1.0,,1.005630518422717,-0.006006668466399138
q207_1221864,Instrumentation,Medium,percettiva,False,C,0.6032714592273293,0.03298712311127216,True,UC_audio,6,1.0,,1.0988762462714976,-0.03745897678487163
q207_1221864,Instrumentation,Medium,percettiva,False,C,0.6032714592273293,0.03298712311127216,True,UC_text,8,2.0,1.0,1.2161994406919308,1.3119262377729968
q208_1374348,Performance,High,analitica,True,A,0.6352134411508643,0.6352134411508643,True,MI,16,1.0,,0.9659571497431596,-0.02677675216197661
q208_1374348,Performance,High,analitica,True,A,0.6352134411508643,0.6352134411508643,True,MI_balanced,16,1.0,,0.9629458800951032,-0.03063376241809874
q208_1374348,Performance,High,analitica,True,A,0.6352134411508643,0.6352134411508643,True,UC_audio,8,1.0,,0.9311763352278867,-0.0343382510823851
q208_1374348,Performance,High,analitica,True,A,0.6352134411508643,0.6352134411508643,True,UC_text,10,5.0,1.0,0.9845183455477131,0.8814396254088539
q209_1374348,Instrumentation,Low,percettiva,True,A,0.5664613903929024,0.5664613903929024,True,MI,9,1.0,,0.9989945104827653,-0.05089777727931111
q209_1374348,Instrumentation,Low,percettiva,True,A,0.5664613903929024,0.5664613903929024,True,MI_balanced,9,1.0,,1.0056797529896842,-0.04875208062680818
q209_1374348,Instrumentation,Low,percettiva,True,A,0.5664613903929024,0.5664613903929024,True,UC_audio,7,1.0,,1.0597014175692019,-0.15571981581774794
q209_1374348,Instrumentation,Low,percettiva,True,A,0.5664613903929024,0.5664613903929024,True,UC_text,6,1.0,2.0,0.9269128597138001,0.5566432450767962
q20_435883,Melody,High,analitica,False,C,0.4656894790376773,0.2341633755889807,True,MI,7,1.0,,1.0128447847011615,0.1648659267777998
q20_435883,Melody,High,analitica,False,C,0.4656894790376773,0.2341633755889807,True,MI_balanced,7,1.0,,1.0146677672312054,0.1620263917889681
